StudentID,Age,StudyHours,Attendance,PreviousGPA,AssignmentsCompleted,SleepHours,InternetHours,Scholarship,Program,FinalGrade
STU-13939,,2.19,66.34,4.5,72.72,6.95,12.83,No,Ingeniería Civil,2.45
STU-14683,18.0,11.54,71.68,5.33,96.17,5.49,2.74,No,Ingeniería Civil,3.88
STU-12108,18.0,10.21,75.93,5.38,62.22,7.75,1.62,No,Administración,4.52
STU-14635,19.0,,100.0,5.46,100.0,8.04,10.12,No,Ingeniería Industrial,4.28
STU-12098,18.0,14.83,78.18,6.41,83.56,6.32,3.17,Sí,Ingeniería Informática,3.22
STU-12295,22.0,13.71,100.0,6.5,94.39,8.0,5.29,Sí,Ingeniería Informática,5.58
STU-13176,23.0,9.91,99.91,5.69,85.82,8.6,7.53,Sí,Ingeniería Informática,4.5
STU-10321,28.0,9.34,90.58,5.67,100.0,6.06,2.31,No,Ingeniería Informática,3.86
STU-13210,22.0,8.6,83.5,4.91,96.74,7.75,5.56,No,Ingeniería Civil,4.17
STU-14637,20.0,13.81,88.3,5.59,85.39,,8.21,No,Ingeniería Industrial,3.84
STU-13250,27.0,4.69,76.93,6.02,61.3,7.63,5.68,No,Ingeniería Industrial,3.0
STU-12081,22.0,16.08,89.85,5.61,,8.86,6.14,No,Ingeniería Civil,4.91
STU-12300,24.0,6.49,73.86,5.54,74.61,6.86,5.68,No,Ingeniería Industrial,3.35
STU-13441,29.0,11.52,82.29,6.4,83.94,6.23,10.95,Sí,Administración,5.31
STU-14529,23.0,8.74,78.0,5.42,70.75,5.21,,Sí,Ingeniería Industrial,3.13
STU-11808,24.0,7.12,93.88,6.19,69.6,6.33,7.88,Sí,Ingeniería Industrial,4.08
STU-14714,28.0,12.24,100.0,6.8,85.55,,7.03,Sí,Ingeniería Industrial,4.9
STU-11268,33.0,7.12,84.73,4.62,94.0,8.41,6.3,Sí,Ingeniería Informática,3.71
STU-13953,19.0,,72.19,4.1,47.7,,6.34,No,Administración,2.25
STU-10950,31.0,6.59,58.79,5.68,63.71,7.98,11.06,Sí,Ingeniería Informática,3.99
STU-12366,24.0,8.12,70.4,4.86,87.51,6.16,1.56,No,Ingeniería Industrial,2.91
STU-13689,20.0,9.08,76.75,4.16,85.02,8.13,9.44,No,Ingeniería Industrial,2.61
STU-11537,24.0,9.44,78.75,5.16,87.3,6.37,,Sí,Ingeniería Civil,3.37
STU-12702,21.0,14.1,100.0,5.98,100.0,7.88,5.34,No,Ingeniería Industrial,5.56
STU-12736,21.0,12.38,82.27,5.76,96.66,7.37,13.37,Sí,Ingeniería Industrial,4.44
STU-12749,21.0,15.13,86.79,6.03,94.17,6.46,3.54,si,Ingeniería Industrial,4.47
STU-14036,30.0,12.67,71.02,5.6,70.32,8.2,4.14,No,Contador Auditor,2.83
STU-10001,27.0,11.83,86.57,6.2,76.83,8.79,4.75,No,Ingeniería Industrial,5.13
STU-11347,21.0,3.53,77.99,4.58,84.73,6.58,3.25,No,Ingeniería Informática,2.88
STU-14742,21.0,,62.32,4.88,57.79,5.04,10.19,No,Contador Auditor,2.83
STU-14455,19.0,9.26,75.09,5.97,87.81,9.1,5.6,Sí,Ingeniería Informática,4.21
STU-14487,18.0,14.76,77.27,6.0,78.77,5.99,9.94,NO,Ingeniería Informática,3.24
STU-10145,21.0,,75.03,5.06,56.06,6.24,5.31,No,Administración,3.4
STU-14309,18.0,13.86,98.8,5.49,99.77,7.96,8.73,No,Ingeniería Industrial,4.84
STU-12580,24.0,13.57,63.02,4.82,59.56,-4.617317100112903,5.98,No,INGENIERÍA CIVIL,2.45
STU-11085,23.0,15.33,92.52,6.47,96.92,5.33,6.19,No,Ingeniería Informática,5.57
STU-11922,21.0,15.12,95.72,5.41,84.55,7.03,1.87,No,Ingeniería Informática,4.45
STU-12689,26.0,5.78,,6.21,74.83,7.77,1.82,No,Ingeniería Informática,3.19
STU-10209,25.0,4.18,72.18,4.29,60.78,5.32,4.01,No,Ingeniería Civil,2.17
STU-13789,27.0,16.17,81.65,5.34,97.2,5.62,2.29,No,Contador Auditor,4.31
STU-13367,22.0,5.51,91.52,5.04,76.27,6.84,8.37,No,Ingeniería Informática,3.42
STU-13983,28.0,8.24,100.0,6.21,93.08,7.54,1.58,No,Ingeniería Informática,4.73
STU-12729,22.0,4.8,69.97,3.31,96.58,9.5,,No,Contador Auditor,2.89
STU-10283,22.0,8.15,98.63,5.5,79.81,7.45,9.54,No,Ingeniería Civil,3.9
STU-10287,32.0,9.57,,5.49,95.7,6.42,5.86,No,Ingeniería Informática,2.7
STU-12705,24.0,14.69,75.43,5.78,81.64,10.07,11.65,No,INGENIERÍA CIVIL,3.22
STU-14223,24.0,11.2,75.47,7.0,,5.72,9.96,Sí,Ingeniería Civil,3.75
STU-12483,25.0,4.29,79.16,6.06,84.94,7.99,9.13,Sí,Ingeniería Informática,3.89
STU-10311,21.0,9.05,96.37,5.22,80.67,4.19,7.54,No,Ingeniería Informática,4.56
STU-10530,26.0,20.99,100.0,6.93,98.99,5.37,5.17,Sí,Ingeniería Civil,6.52
STU-13254,30.0,5.21,80.5,5.42,65.71,7.59,2.85,No,Contador Auditor,2.16
STU-14250,20.0,11.63,91.21,6.15,95.04,7.39,2.84,Sí,Ingeniería Civil,4.83
STU-14739,19.0,66.58846636348709,73.63,,90.05,6.95,3.63,Sí,Contador Auditor,4.52
STU-10348,33.0,9.56,67.99,5.0,86.16,6.22,1.57,No,Ingeniería Civil,3.03
STU-12519,26.0,12.77,85.66,7.0,89.54,,8.19,No,Ingeniería Civil,5.44
STU-14202,24.0,11.68,88.75,6.03,78.02,5.22,3.36,Sí,Ingeniería Informática,4.7
STU-11928,29.0,11.58,78.16,5.66,85.88,7.41,4.25,No,Ingeniería Industrial,3.54
STU-10309,26.0,6.91,78.09,5.12,80.17,6.48,3.42,No,Ingeniería Civil,3.47
STU-12328,28.0,6.02,71.33,4.91,61.9,5.96,14.05,Sí,Ingeniería Informática,3.15
STU-12719,27.0,12.4,89.79,5.36,100.0,6.45,,No,Administración,4.68
STU-10136,22.0,14.42,85.64,6.71,100.0,5.16,5.59,No,Contador Auditor,5.6
STU-14303,18.0,14.86,99.26,4.77,100.0,8.74,3.56,,Ingeniería Industrial,3.94
STU-12511,19.0,8.94,83.41,4.8,90.05,8.68,8.51,No,Ingeniería Informática,3.51
STU-11915,28.0,11.85,100.0,5.35,,8.6,4.57,No,Administración,4.93
STU-12958,20.0,19.47,86.19,,88.98,4.63,2.0,Sí,Ingeniería Informática,4.44
STU-11764,33.0,15.33,82.28,6.91,94.52,6.57,3.83,Sí,Ingeniería Industrial,5.11
STU-12279,24.0,8.01,63.47,6.24,89.17,7.46,4.86,Sí,Administración,3.74
STU-11827,27.0,8.68,68.89,4.61,74.52,7.15,6.11,No,Administración,2.92
STU-13460,24.0,11.3,96.73,6.61,81.94,5.67,7.49,No,Ingeniería Informática,4.62
STU-11145,22.0,13.65,96.06,6.89,99.69,6.81,9.04,Sí,Contador Auditor,5.48
STU-12585,21.0,11.87,87.79,5.85,77.73,,10.06,No,Ingeniería Industrial,4.06
STU-12670,25.0,14.51,96.95,6.36,96.47,9.64,13.11,Sí,Contador Auditor,5.39
STU-12085,20.0,10.14,70.89,5.43,86.96,8.1,5.08,No,Contador Auditor,3.53
STU-12640,28.0,14.93,94.71,5.97,92.33,7.96,11.1,No,Ingeniería Civil,5.34
STU-10505,21.0,11.6,77.09,5.94,80.21,6.29,5.02,Sí,Ingeniería Informática,4.93
STU-12970,22.0,10.49,89.4,6.12,90.51,7.48,9.16,No,Ingeniería Civil,4.19
STU-12826,18.0,5.66,93.29,4.84,99.74,7.72,6.08,No,Contador Auditor,3.62
STU-12627,27.0,12.99,98.11,4.87,100.0,6.96,9.85,Sí,Ingeniería Civil,3.75
STU-10237,18.0,13.75,77.88,6.61,99.6,,3.62,Sí,Administración,4.59
STU-10467,24.0,9.11,90.69,7.0,85.07,7.21,3.75,Sí,Administración,5.47
STU-14155,24.0,11.01,79.24,4.89,,7.72,15.66,No,Contador Auditor,3.18
STU-13372,27.0,21.43,81.72,5.6,93.78,6.24,4.04,No,Ingeniería Informática,4.86
STU-14440,25.0,7.51,74.43,5.48,100.0,3.48,2.65,No,Ingeniería Industrial,3.72
STU-10484,24.0,17.1,97.56,6.43,91.83,5.7,12.12,No,Contador Auditor,5.01
STU-13766,27.0,23.76,86.71,6.05,100.0,7.28,8.93,No,Ingeniería Informática,4.68
STU-12688,22.0,15.71,75.63,5.04,100.0,5.56,6.36,No,Contador Auditor,3.94
STU-12513,24.0,13.2,75.85,5.33,92.66,9.08,6.29,No,Ingeniería Industrial,3.89
STU-13277,35.0,12.15,93.15,5.63,100.0,7.15,2.24,Sí,Ingeniería Informática,4.12
STU-14832,24.0,23.92,87.27,5.46,100.0,6.54,10.1,Sí,Ingeniería Informática,5.13
STU-13477,26.0,14.76,93.24,6.71,95.89,7.2,8.13,No,Contador Auditor,5.02
STU-10248,21.0,17.14,89.55,6.3,74.34,6.63,4.25,Sí,Ingeniería Industrial,4.73
STU-12290,18.0,,99.2,6.37,78.57,7.32,4.83,Sí,Ingeniería Civil,4.41
STU-12565,27.0,6.69,84.25,5.54,64.2,6.84,10.57,No,Ingeniería Industrial,3.14
STU-10868,19.0,25.14,87.29,5.28,100.0,7.85,4.03,Sí,Contador Auditor,5.01
STU-11547,26.0,14.91,82.89,6.18,100.0,8.24,8.01,No,Ingeniería Industrial,4.78
STU-10472,21.0,4.64,72.71,5.94,69.42,6.56,1.86,No,Ingeniería Industrial,3.79
STU-13955,18.0,5.82,73.05,4.72,62.76,5.88,4.18,Sí,Administración,2.52
STU-13820,18.0,10.4,81.38,6.53,64.45,8.72,,Sí,Administración,4.47
STU-12516,23.0,17.16,100.0,6.42,100.0,5.94,4.91,No,Ingeniería Civil,4.59
STU-12599,21.0,13.03,,5.01,96.13,8.74,9.37,No,Ingeniería Civil,4.05
STU-14055,20.0,7.43,56.15,,68.03,7.87,6.89,No,Ingeniería Industrial,2.12
STU-11296,24.0,10.27,84.67,5.92,92.47,9.84,11.13,Sí,Ingeniería Civil,3.94
STU-13792,26.0,10.36,71.13,4.85,83.97,7.66,12.27,No,Ingeniería Informática,3.98
STU-14117,25.0,14.57,90.08,5.54,100.0,7.83,5.01,No,Ingeniería Industrial,7.695334957521515
STU-10186,18.0,14.94,91.45,7.0,90.75,6.71,18.0,Sí,Administración,5.32
STU-10823,24.0,6.34,72.57,5.1,71.1,5.76,2.53,No,Ingeniería Informática,3.58
STU-13039,31.0,12.47,99.15,6.21,100.0,7.02,2.76,Sí,Ingeniería Informática,4.63
STU-12398,18.0,9.5,77.87,5.47,67.59,10.53,10.5,No,Contador Auditor,3.35
STU-12731,24.0,17.03,87.62,6.38,90.17,8.31,2.11,No,Ingeniería Industrial,4.77
STU-12354,20.0,13.12,77.55,6.03,88.77,7.39,8.78,No,Ingeniería Industrial,4.08
STU-11103,23.0,12.96,72.17,5.65,,,6.12,No,Ingeniería Civil,4.12
STU-12465,22.0,8.33,84.92,4.06,74.95,8.95,15.34,Sí,Ingeniería Civil,3.56
STU-12186,29.0,8.12,71.25,5.36,,8.97,7.88,No,Ingeniería Informática,2.83
STU-14600,22.0,7.77,75.58,4.93,85.72,7.51,5.38,No,Ingeniería Industrial,3.62
STU-11601,19.0,13.97,87.45,6.64,91.89,5.67,4.38,No,Ingeniería Civil,4.03
STU-13816,18.0,12.18,78.49,5.32,72.96,7.65,2.83,Sí,Ingeniería Informática,4.48
STU-11745,18.0,8.47,95.01,6.06,98.39,7.41,9.6,No,Ingeniería Industrial,4.92
STU-14045,22.0,8.17,94.9,5.77,86.34,7.35,7.85,No,Ingeniería Industrial,4.48
STU-13950,,12.28,76.6,6.0,100.0,4.83,6.96,No,Contador Auditor,3.74
STU-10704,31.0,16.79,92.44,5.82,100.0,,6.45,No,Ingeniería Industrial,4.99
STU-11932,27.0,2.14,81.92,6.06,51.53,,5.1,Sí,Administración,2.45
STU-13863,20.0,9.08,74.71,5.49,67.14,6.98,6.44,No,Administración,3.63
STU-14209,22.0,8.21,88.56,5.46,80.9,6.62,9.72,No,Ingeniería Industrial,3.31
STU-11229,20.0,4.86,72.24,4.39,78.15,5.99,4.1,Sí,Ingeniería Industrial,3.3
STU-12174,27.0,17.81,87.28,5.77,100.0,6.91,8.11,No,Ingeniería Civil,4.27
STU-13749,18.0,14.03,86.56,6.27,84.29,8.37,5.69,Sí,Ingeniería Informática,4.43
STU-12563,25.0,12.85,88.21,5.24,97.76,6.41,4.39,No,Ingeniería Informática,3.82
STU-12222,23.0,8.87,82.73,5.61,71.47,7.54,6.2,No,Ingeniería Civil,4.25
STU-14564,22.0,7.65,86.66,4.64,86.21,7.55,5.6,No,Ingeniería Informática,4.03
STU-10017,20.0,,89.02,6.8,59.0,8.09,3.3,Sí,Ingeniería Industrial,3.38
STU-10443,23.0,13.05,94.33,5.46,84.12,8.42,13.07,Sí,Ingeniería Industrial,4.96
STU-14641,26.0,10.55,72.57,5.59,60.19,8.25,3.81,No,Ingeniería Informática,3.05
STU-14028,26.0,1.81,99.31,5.36,74.81,6.05,3.86,No,Ingeniería Civil,2.71
STU-10356,20.0,4.75,,5.77,85.72,6.22,9.66,Sí,Ingeniería Civil,3.53
STU-13212,34.0,8.07,57.33,4.38,64.92,7.69,8.89,No,Ingeniería Informática,1.62
STU-11380,20.0,13.02,74.03,5.56,98.1,9.14,16.12,No,Ingeniería Informática,3.92
STU-14387,25.0,17.92,89.66,5.03,100.0,6.58,10.48,No,Ingeniería Informática,4.5
STU-12556,22.0,10.39,83.86,6.33,75.43,4.54,5.86,No,Ingeniería Informática,4.39
STU-11973,26.0,6.3,81.58,4.9,72.91,6.62,3.21,No,Ingeniería Informática,2.62
STU-10828,32.0,14.85,99.3,5.78,100.0,7.31,8.36,No,Contador Auditor,4.87
STU-13496,26.0,15.12,93.33,6.51,96.01,6.67,6.58,Sí,Ingeniería Informática,5.14
STU-14882,27.0,19.92,97.09,7.0,100.0,6.65,3.69,No,Contador Auditor,5.05
STU-12981,27.0,16.0,94.6,7.0,100.0,7.17,5.77,No,Ingenieria Informatica,5.86
STU-13228,20.0,8.43,81.17,4.89,68.4,7.98,7.8,No,Contador Auditor,3.21
STU-11563,29.0,8.72,84.05,5.88,83.51,7.61,6.02,No,Ingeniería Industrial,4.63
STU-10736,27.0,17.97,94.36,,86.7,9.03,6.87,No,Ingeniería Industrial,5.6
STU-11741,18.0,11.1,73.15,5.12,100.0,7.72,7.72,No,Ingeniería Industrial,3.13
STU-11515,23.0,1.81,79.15,5.83,65.67,7.19,1.61,No ,Ingeniería Informática,3.48
STU-10989,18.0,15.49,80.12,6.23,96.3,7.95,5.53,Sí,Ingeniería Informática,4.78
STU-12806,18.0,13.45,83.61,5.8,100.0,5.95,2.78,No,Contador Auditor,3.63
STU-11037,18.0,6.58,,5.53,47.24,4.76,4.94,No,Ingeniería Civil,2.26
STU-12925,18.0,21.36,89.06,6.38,92.58,8.26,1.29,No,Ingeniería Informática,5.68
STU-10027,18.0,6.69,74.67,5.0,77.77,6.4,3.94,Sí,Administración,2.92
STU-12705,24.0,14.69,75.43,5.78,81.64,10.07,11.65,No,INGENIERÍA CIVIL,3.22
STU-14805,23.0,13.62,89.22,5.25,86.41,7.13,10.64,Sí,Ingeniería Informática,4.4
STU-11139,27.0,,100.0,6.71,100.0,5.92,6.53,Sí,Ingeniería Informática,5.53
STU-14733,29.0,15.08,69.16,5.89,93.53,8.15,8.58,No,Administración,3.87
STU-12538,21.0,8.27,76.15,6.35,86.69,6.72,5.49,Sí,Administración,3.52
STU-11234,26.0,21.06,80.21,5.67,100.0,6.4,8.68,No,Ingeniería Industrial,4.47
STU-13325,19.0,15.88,,6.69,95.61,8.45,8.33,Sí,Administración,6.22
STU-13430,30.0,,82.41,6.26,94.57,5.46,8.57,No,Ingeniería Industrial,4.48
STU-13736,24.0,12.01,68.39,5.88,85.61,8.56,4.75,Sí,Ingeniería Civil,4.28
STU-11241,24.0,11.5,80.73,,93.68,7.96,6.34,No,Ingeniería Informática,4.47
STU-12610,19.0,9.96,78.63,7.0,74.03,7.18,7.89,No,Ingeniería Informática,5.11
STU-12312,27.0,9.8,82.64,4.64,78.98,8.59,1.42,No,Ingeniería Industrial,2.88
STU-13127,21.0,11.37,80.87,5.3,85.28,7.06,5.56,Sí,Ingeniería Civil,4.86
STU-10211,27.0,15.26,90.27,4.65,70.09,7.28,6.94,No,Ingeniería Informática,2.8
STU-13319,26.0,8.87,100.0,5.43,97.36,7.44,12.93,No,Ingeniería Industrial,4.71
STU-11950,22.0,12.24,100.0,5.07,100.0,5.71,9.88,No,Ingeniería Informática,4.52
STU-11763,27.0,9.03,49.96,5.24,67.82,6.5,5.37,No,Ingeniería Industrial,2.31
STU-10263,24.0,13.65,92.59,5.49,99.07,8.02,3.01,No,Ingeniería Industrial,4.91
STU-14538,18.0,20.85,93.96,6.51,100.0,4.99,8.81,No,Ingeniería Civil,5.68
STU-11138,24.0,,92.48,6.69,100.0,7.14,7.68,Sí,Ingeniería Informática,5.82
STU-14365,25.0,6.67,93.34,6.7,79.03,7.74,5.94,No,Ingeniería Informática,4.26
STU-13391,22.0,19.66,100.0,6.17,100.0,6.3,5.79,,,5.15
STU-13101,27.0,14.87,77.85,6.5,100.0,8.24,9.07,No,Administración,5.28
STU-13731,18.0,5.76,76.31,5.33,72.48,7.24,2.2,No,Ingeniería Civil,3.38
STU-14465,33.0,11.98,83.93,4.45,60.86,8.18,1.59,No,Administración,3.52
STU-13911,28.0,7.06,73.27,4.56,54.53,7.85,,No,Ingeniería Civil,2.36
STU-13473,24.0,13.22,100.0,5.05,83.64,5.74,1.91,No,Administración,3.82
STU-13203,32.0,12.89,88.0,5.12,77.67,5.47,3.48,Sí,Ingeniería Informática,3.49
STU-11814,29.0,13.82,89.01,6.46,100.0,8.43,6.69,No,Contador Auditor,5.25
STU-11374,31.0,12.8,82.97,7.0,97.47,5.89,11.87,No,Contador Auditor,4.42
STU-14525,20.0,18.91,100.0,6.5,100.0,3.21,9.15,No,Ingeniería Civil,4.82
STU-13031,27.0,14.71,,6.08,100.0,8.79,6.02,Sí,Administración,4.24
STU-11061,25.0,11.07,89.51,5.58,73.11,8.45,5.45,No,Ingeniería Industrial,3.29
STU-14224,20.0,6.1,70.97,5.07,,8.57,6.48,Sí,Ingeniería Civil,3.72
STU-10498,25.0,13.74,81.54,5.17,87.17,9.46,7.5,No,Ingeniería Civil,4.65
STU-13356,27.0,5.91,78.0,4.4,100.0,8.42,2.76,No,Contador Auditor,2.29
STU-13306,20.0,12.84,77.01,5.41,100.0,6.61,8.39,No,Administración,4.69
STU-10658,27.0,21.39,81.37,6.46,100.0,8.4,1.65,No,Ingeniería Informática,4.79
STU-14526,22.0,14.31,80.01,6.74,100.0,4.76,3.31,No,Administración,4.45
STU-13320,24.0,17.38,97.47,6.4,100.0,5.09,0.77,No,Contador Auditor,4.83
STU-14226,21.0,18.0,87.74,6.18,100.0,6.89,8.49,No,Ingeniería Civil,4.87
STU-10705,25.0,8.1,74.15,3.93,78.89,7.7,3.89,No,Ingeniería Civil,2.65
STU-11312,29.0,11.01,78.76,5.14,91.02,,6.59,No,Ingeniería Informática,3.0
STU-14758,21.0,5.53,82.15,4.64,58.03,6.88,3.48,No,Administración,3.49
STU-13384,23.0,13.28,75.51,5.77,80.22,7.82,4.09,Sí,Ingeniería Informática,3.79
STU-11334,27.0,18.06,86.94,5.8,80.68,6.57,6.42,Sí,Administración,4.81
STU-12021,21.0,4.9,76.68,5.6,69.38,7.03,10.98,Sí,Ingeniería Civil,2.79
STU-13258,29.0,14.78,86.56,6.11,97.75,3.89,6.61,No,Contador Auditor,5.01
STU-11997,27.0,3.25,70.22,5.2,65.61,6.42,11.98,No,Ingeniería Industrial,2.28
STU-13190,21.0,1.68,,4.29,73.25,5.92,4.52,Sí,Ingeniería Civil,3.02
STU-10438,65.0,5.37,65.08,,84.8,6.31,3.33,No,Ingeniería Industrial,2.99
STU-13021,19.0,16.4,84.75,7.0,100.0,8.53,10.01,No,Contador Auditor,6.13
STU-11893,22.0,,95.41,5.5,100.0,8.4,11.45,Sí,Ingeniería Civil,4.61
STU-14315,,17.0,73.76,6.45,85.93,7.27,4.97,Sí,Administración,4.3
STU-10437,22.0,15.33,86.66,6.16,100.0,6.72,9.68,No,Ingeniería Informática,4.97
STU-13783,18.0,8.96,75.37,5.77,70.72,8.0,8.82,No,Contador Auditor,4.13
STU-14636,26.0,4.66,74.52,6.55,76.97,5.9,7.6,Sí,Administración,4.59
STU-14927,22.0,15.14,75.16,6.05,,9.81,2.93,Sí,Ingeniería Civil,5.85
STU-14748,24.0,18.92,93.48,6.57,100.0,6.26,6.39,Sí,Ingeniería Informática,5.6
STU-10096,29.0,9.83,100.0,6.43,90.59,8.03,10.48,Sí,Ingeniería Civil,4.19
STU-13590,24.0,9.58,85.9,4.86,85.16,4.83,3.82,No,Ingeniería Industrial,3.31
STU-14243,27.0,29.78,100.0,6.93,100.0,-5.6808777963839185,8.58,No,Ingeniería Informática,6.18
STU-12510,26.0,11.77,86.41,6.5,87.9,5.85,5.84,No,Ingeniería Industrial,3.68
STU-10948,36.0,11.38,85.36,4.75,64.48,6.66,5.83,No,Ingeniería Informática,3.53
STU-10984,22.0,4.63,83.64,4.81,76.49,5.92,4.62,Sí,Contador Auditor,3.45
STU-12808,28.0,9.3,90.44,5.57,71.45,6.26,2.92,No,Ingeniería Industrial,3.9
STU-11088,21.0,11.98,79.4,5.53,,8.38,10.76,No,Ingeniería Industrial,5.14
STU-11267,25.0,10.32,56.51,5.15,81.82,7.39,3.94,No,Ingeniería Informática,3.1
STU-14950,21.0,18.2,80.17,6.3,100.0,8.14,7.01,Sí,Ingeniería Industrial,4.84
STU-12052,19.0,15.7,100.0,7.0,100.0,6.26,7.36,No,Ingeniería Industrial,6.29
STU-13835,18.0,13.82,98.76,6.92,,6.59,,,Administración,4.51
STU-10471,40.0,4.12,76.91,4.43,77.92,4.32,5.51,No,Ingeniería Informática,2.28
STU-10788,19.0,14.31,75.07,6.18,78.84,7.04,8.41,Sí,Ingeniería Informática,3.86
STU-11414,24.0,14.16,84.56,6.37,93.07,6.42,1.56,No,Contador Auditor,4.15
STU-13761,22.0,13.25,73.58,6.35,76.55,6.33,6.18,Sí,Administración,4.66
STU-12303,28.0,6.77,86.16,5.28,45.19,7.26,7.1,No,INGENIERÍA CIVIL,2.77
STU-14335,23.0,8.7,82.59,3.58,66.08,6.67,7.07,No,Ingeniería Industrial,2.72
STU-11810,32.0,16.78,84.52,4.93,93.84,7.47,,Sí,Ingeniería Industrial,4.68
STU-12057,18.0,8.0,74.23,5.3,80.15,7.14,9.1,No,Contador Auditor,3.17
STU-11196,22.0,13.92,100.0,5.62,82.56,7.07,8.68,No,Ingeniería Informática,3.61
STU-11386,26.0,19.33,84.97,5.64,100.0,6.54,6.24,Sí,Ingeniería Informática,5.58
STU-11339,23.0,1.0,63.02,5.21,,6.74,5.99,Sí,Contador Auditor,2.42
STU-12175,29.0,79.917576119632,77.67,4.46,100.0,6.25,4.62,No,Ingeniería Informática,3.8
STU-11083,20.0,11.5,59.84,5.79,62.96,5.5,3.0,No,Administración,3.55
STU-11733,32.0,7.63,77.37,4.7,75.49,5.69,2.47,Sí,Ingeniería Informática,3.39
STU-10839,26.0,19.21,80.77,6.59,94.52,5.84,8.31,Sí,Ingeniería Civil,5.26
STU-13480,29.0,3.15,,3.69,78.15,7.38,6.35,No,Ingeniería Informática,2.15
STU-10833,27.0,,100.0,4.19,100.0,6.45,48.27601503802258,No,Ingeniería Informática,3.49
STU-14499,29.0,10.58,76.36,4.86,86.87,6.3,7.01,No,Contador Auditor,2.97
STU-12344,27.0,8.29,,5.33,67.18,6.63,7.69,No,Administración,3.53
STU-14164,21.0,4.68,77.56,5.82,75.84,7.51,5.19,,Ingeniería Civil,3.29
STU-12472,26.0,14.91,90.9,6.23,85.94,8.02,3.82,si,Ingeniería Industrial,4.9
STU-10552,24.0,10.11,91.44,6.05,76.56,5.71,6.39,No,Ingeniería Civil,4.67
STU-10672,20.0,11.7,83.95,7.0,85.14,7.65,6.18,Sí,Contador Auditor,4.75
STU-10863,18.0,17.1,82.33,6.18,93.37,5.96,9.15,Sí,Contador Auditor,3.87
STU-13586,31.0,13.14,74.94,,69.95,7.73,1.19,No,Ingeniería Industrial,3.6
STU-13229,24.0,15.48,94.07,5.58,100.0,8.75,6.15,No,Administración,5.48
STU-13139,27.0,10.14,80.52,4.64,,,6.31,No,Ingeniería Civil,3.19
STU-14336,25.0,14.89,90.2,6.11,92.57,8.19,9.69,No,Contador Auditor,4.78
STU-14640,23.0,15.98,89.26,6.28,100.0,6.06,4.14,Sí,Ingeniería Civil,5.01
STU-12647,23.0,15.09,88.46,5.64,100.0,8.39,9.28,Sí,Ingeniería Informática,4.39
STU-13777,21.0,13.67,82.31,6.81,89.92,6.6,2.8,Sí,Ingeniería Informática,4.48
STU-11126,25.0,9.13,76.94,6.24,93.47,7.96,4.34,Sí,Ingeniería Industrial,4.38
STU-13116,20.0,,77.37,4.01,61.69,8.04,2.97,No,Administración,2.3
STU-11365,31.0,15.04,99.82,6.79,100.0,5.99,8.96,Sí,Administración,5.41
STU-11288,31.0,12.99,100.0,5.89,80.32,8.05,5.42,Sí,Contador Auditor,5.54
STU-11128,28.0,6.23,84.84,5.86,64.69,6.29,2.23,Sí,Ingeniería Civil,3.02
STU-13478,24.0,5.29,76.59,6.04,73.91,7.59,3.85,No,Ingeniería Informática,3.0
STU-14812,26.0,4.49,74.64,5.41,58.56,5.69,7.23,No,Ingeniería Civil,2.04
STU-14402,23.0,6.2,71.42,5.21,62.67,4.75,8.8,No,Administración,2.48
STU-14990,21.0,5.71,81.75,5.23,42.27,7.16,2.97,No,Ingeniería Informática,2.64
STU-14513,22.0,15.33,82.42,5.32,92.26,7.08,7.8,No,Ingeniería Industrial,4.48
STU-14682,19.0,10.72,87.04,5.3,83.62,5.87,3.87,No,Ingeniería Industrial,4.4
STU-14711,25.0,8.01,88.41,5.17,90.45,-1.8976062020140763,6.45,Sí,Ingeniería Civil,4.76
STU-11281,30.0,14.44,100.0,5.74,96.11,7.19,4.74,Sí,Administración,5.0
STU-12091,18.0,14.96,86.11,5.17,100.0,7.35,8.28,Sí,Ingeniería Industrial,4.89
STU-13417,25.0,8.28,86.47,5.62,78.18,,4.72,No,Ingeniería Civil,3.93
STU-14203,21.0,3.48,85.23,4.7,68.84,5.96,4.08,No,Ingeniería Informática,2.78
STU-10556,21.0,8.05,85.53,5.24,66.14,5.92,5.49,Sí,Ingeniería Industrial,3.38
STU-10131,23.0,12.45,78.16,5.97,100.0,5.05,7.78,Sí,Ingeniería Informática,3.66
STU-10778,18.0,4.85,74.6,3.99,65.79,7.2,4.05,SI,Contador Auditor,2.21
STU-11724,28.0,20.3,93.22,5.94,100.0,6.72,4.89,No,Ingeniería Civil,4.28
STU-14771,,10.2,94.6,5.68,80.35,7.65,2.7,No,Ingeniería Informática,4.85
STU-14033,22.0,10.78,99.35,5.33,78.39,6.71,5.79,No,Contador Auditor,4.79
STU-12263,26.0,6.71,91.52,5.79,82.91,6.14,3.29,No,Ingeniería Civil,3.89
STU-14065,25.0,13.6,86.51,6.64,100.0,7.23,14.79,Sí,Ingeniería Civil,5.76
STU-10045,23.0,1.0,,6.16,49.81,6.97,5.76,No,,2.46
STU-11068,22.0,5.6,70.47,6.2,83.12,-1.3910694609304084,5.46,No,Ingeniería Civil,3.22
STU-10241,18.0,15.51,97.96,6.29,93.32,6.74,1.28,No,Contador Auditor,4.55
STU-10740,18.0,12.89,95.99,6.22,87.22,7.29,9.29,No,Ingeniería Industrial,4.76
